question_id,subject,model,mode,model_extracted_output,correct_answer,correct,notes,request_time_ms
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 8.6,Materials: Metals,openai/gpt-4o-mini,text_only,"(4, 1344, 3.36, 336)","(6.40, 1344, 3.36, 210)",N,llm_only,23206
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 8.10,Materials: Metals,openai/gpt-4o-mini,text_only,193.5,"(79.3, 71.9, 15.4, 65.7)",N,llm_only,19016
Materials_and_Process_Selection_for_Engineering_Design_Farag_3.6,Materials: Metals,openai/gpt-4o-mini,text_only,6272,17,N,llm_only,15841
Materials_and_Process_Selection_for_Engineering_Design_Farag_5.1,Materials: Metals,openai/gpt-4o-mini,text_only,1.303,1.35,Y,llm_only,18504
Materials_and_Process_Selection_for_Engineering_Design_Farag_5.3,Materials: Metals,openai/gpt-4o-mini,text_only,"(0.05, 1.237)","(6.9,1.55)",N,llm_only,22268
Materials_and_Process_Selection_for_Engineering_Design_Farag_8.11,Structures: Composites,openai/gpt-4o-mini,text_only,7000,120,N,llm_only,10329
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 1.1,Properties: Mechanical,openai/gpt-4o-mini,text_only,25,1.372,N,llm_only,24399
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 1.2,Properties: Mechanical,openai/gpt-4o-mini,text_only,15,"( -6.82, 1.079, 18.72)",N,llm_only,16553
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 1.3,Properties: Mechanical,openai/gpt-4o-mini,text_only,91.67,77.1,N,llm_only,13468
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 1.5,Properties: Mechanical,openai/gpt-4o-mini,text_only,"(0.693, -0.693, 1, -0.5)","(0.693, -0.693, 1.0, -0.5)",Y,llm_only,14190
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 1.6,Properties: Mechanical,openai/gpt-4o-mini,text_only,0.6932,"(0.844, 1.00, 0.6931, 0.6931)",Y,llm_only,21655
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 1.7,Properties: Mechanical,openai/gpt-4o-mini,text_only,e^{\varepsilon_x + \varepsilon_y + \varepsilon_z},"\[
V / V_0=\varepsilon_x+\varepsilon_y+\varepsilon_z
\]",N,llm_only,18420
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 1.8,Materials: Metals,openai/gpt-4o-mini,text_only,1.00,"(0.0027, 0.2077)",N,llm_only,20726
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 1.10,Materials: Metals,openai/gpt-4o-mini,text_only,\frac{P D}{2t},$\frac{P D}{2 t}$,Y,llm_only,6813
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 1.11,Materials: Metals,openai/gpt-4o-mini,text_only,2\pi \int_0^R r^2 \tau_{xy}(r)  dr,$T=2 \pi \int_0^{\mathrm{R}} \tau_{\mathrm{xy}} r^2 \mathrm{d} r $,Y,llm_only,12907
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 2.1,Materials: Metals,openai/gpt-4o-mini,text_only,"(-208, 0)","(227,65.8)",N,llm_only,21690
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 2.2,Materials: Metals,openai/gpt-4o-mini,text_only,-\nu \frac{\sigma_x}{E},$e_z=-\sigma_x v(1+v) / E$.,N,llm_only,20933
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 2.3,Properties: Mechanical,openai/gpt-4o-mini,text_only,0.5,$1.25 \sigma_1 / E$,N,llm_only,14112
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 2.4,Materials: Ceramics,openai/gpt-4o-mini,text_only,134.4,-72,N,llm_only,7244
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 2.6,Materials: Metals,openai/gpt-4o-mini,text_only,13,$\mathrm{~d}(\mathrm{c} / \mathrm{a}) / \mathrm{d} p=-(\mathrm{c} / \mathrm{a})\left(\mathrm{s}_{13}+\mathrm{s}_{33}-\mathrm{s}_{11}-\mathrm{s}_{12}\right)$,N,llm_only,18666
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 3.1,Properties: Mechanical,openai/gpt-4o-mini,text_only,630,526,N,llm_only,4706
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 3.2,Materials: Metals,openai/gpt-4o-mini,text_only,19.33,17,N,llm_only,16377
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 3.3_a,Materials: Elastomers,openai/gpt-4o-mini,text_only,"(8, 2.67)","(0.08,0.0266)",Y,llm_only,22809
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 3.3_b,Properties: Mechanical,openai/gpt-4o-mini,text_only,"(-120, -0.1823)","(-0.166,-144)",N,llm_only,12291
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 3.4,Properties: Mechanical,openai/gpt-4o-mini,text_only,\frac{r^2 + h^2}{2h},$\rho=\frac{r^2+h^2}{2 h}$,Y,llm_only,8417
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 3.5,Materials: Polymers,openai/gpt-4o-mini,text_only,\frac{\pi R^3 \tau}{2},$(2 / 3) \pi R^3 \tau$,N,llm_only,8343
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 3.6,Materials: Polymers,openai/gpt-4o-mini,text_only,\frac{3 F L}{2 w t^2},"$$
Y=2 F L / w t^2
$$",N,llm_only,10764
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 4.1,Materials: Metals,openai/gpt-4o-mini,text_only,-0.05,"(368.8, 309.9)",N,llm_only,21936
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 4.2,Materials: Metals,openai/gpt-4o-mini,text_only,e^{\frac{A - Y}{A}} - 1,$ e = \exp (1-Y / A)-1$,Y,llm_only,10175
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 4.3,Materials: Metals,openai/gpt-4o-mini,text_only,0,0.1473,N,llm_only,21928
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 5.3,Materials: Metals,openai/gpt-4o-mini,text_only,2,"(1.155, 0.5)",Y,llm_only,16268
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 5.6,Materials: Metals,openai/gpt-4o-mini,text_only,1.433,0.7671,N,llm_only,13483
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 5.9,Materials: Metals,openai/gpt-4o-mini,text_only,1,"(1.252, 0.330)",N,llm_only,18142
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 5.11,Materials: Metals,openai/gpt-4o-mini,text_only,1,0.520,N,llm_only,21808
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 6.1,Materials: Metals,openai/gpt-4o-mini,text_only,1.1487,"(2.63, 1.15)",N,llm_only,18684
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 6.2,Materials: Metals,openai/gpt-4o-mini,text_only,"(1.00005, 1.0002)","(7.3, 1.64)",N,llm_only,13808
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 6.3,Materials: Metals,openai/gpt-4o-mini,text_only,0.196,0.177,N,llm_only,21176
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 6.5,Materials: Metals,openai/gpt-4o-mini,text_only,5,10,N,llm_only,8427
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 6.6,Materials: Metals,openai/gpt-4o-mini,text_only,-5,116,N,llm_only,21165
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 7.1,Properties: Mechanical,openai/gpt-4o-mini,text_only,29,1.76,N,llm_only,21959
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 7.2,Materials: Metals,openai/gpt-4o-mini,text_only,2,3.06,N,llm_only,17470
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 7.3,Materials: Metals,openai/gpt-4o-mini,text_only,1,"(0, -1)",N,llm_only,23128
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 7.4,Materials: Metals,openai/gpt-4o-mini,text_only,18,2,N,llm_only,11653
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 8.1,Fundamental: Crystal Structure,openai/gpt-4o-mini,text_only,\frac{a}{2} \langle 111 \rangle,$b=(a / 2)\langle 111\rangle$,Y,llm_only,10843
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 8.2,Materials: Metals,openai/gpt-4o-mini,text_only,-9,0.16,N,llm_only,22114
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 8.3,Structures: Composites,openai/gpt-4o-mini,text_only,1,0,N,llm_only,13980
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 8.6,Materials: Metals,openai/gpt-4o-mini,text_only,\frac{b}{\pi},$r=G a^2 /(24 \cdot \pi \gamma)$,N,llm_only,11776
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 9.1,Materials: Metals,openai/gpt-4o-mini,text_only,1.18,14,N,llm_only,22362
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 9.2,Structures: Micro/Nano-structure,openai/gpt-4o-mini,text_only,\frac{U_v}{d^2},$f_L=U_v /(b d)$,N,llm_only,12460
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 10.1,Properties: Mechanical,openai/gpt-4o-mini,text_only,\text{Percentage Decrease},5.7,N,llm_only,11702
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 11.1,Materials: Metals,openai/gpt-4o-mini,text_only,"(100, 200)","(21.4, 175)",N,llm_only,15177
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 11.2,Materials: Metals,openai/gpt-4o-mini,text_only,0.031,0.099,N,llm_only,19170
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 11.3,Materials: Metals,openai/gpt-4o-mini,text_only,"(175, 100)","(175, 75)",N,llm_only,9156
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 14.1,Properties: Mechanical,openai/gpt-4o-mini,text_only,201,201,Y,llm_only,6998
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 14.2,Materials: Metals,openai/gpt-4o-mini,text_only,0.0157,0.016,Y,llm_only,17509
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 14.3,Materials: Metals,openai/gpt-4o-mini,text_only,90,"($0.159\left(\mathrm{~K}_{\text {Ic }} / Y\right)^2$, $0.199\left(\mathrm{~K}_{\text {Ic }} / Y\right)^2$)",N,llm_only,21213
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 14.5,Materials: Metals,openai/gpt-4o-mini,text_only,636.36,1275,N,llm_only,16732
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 14.6,Materials: Metals,openai/gpt-4o-mini,text_only,102.4,0.26,N,llm_only,11105
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 15.1,Materials: Elastomers,openai/gpt-4o-mini,text_only,51,1.02,N,llm_only,15675
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 15.2,Materials: Metals,openai/gpt-4o-mini,text_only,0.0204,0.0204,Y,llm_only,7765
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 15.3,Materials: Metals,openai/gpt-4o-mini,text_only,1.19,6.5,N,llm_only,16170
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 15.4,Materials: Metals,openai/gpt-4o-mini,text_only,Q,82.4,N,llm_only,18395
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 16.1,Properties: Mechanical,openai/gpt-4o-mini,text_only,0,"(390, 383)",N,llm_only,24564
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 16.2,Materials: Metals,openai/gpt-4o-mini,text_only,T_c,1364,N,llm_only,19997
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 17.1,Materials: Metals,openai/gpt-4o-mini,text_only,"(0.1, 2000)","(0.24, 5508)",N,llm_only,14046
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 17.3,Materials: Metals,openai/gpt-4o-mini,text_only,215000,$0.21 \times 10^{6}$,Y,llm_only,14382
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 17.4,Materials: Metals,openai/gpt-4o-mini,text_only,1.25,2.5,N,llm_only,9429
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 17.5,Materials: Metals,openai/gpt-4o-mini,text_only,40,1.105,N,llm_only,20998
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 17.6,Materials: Metals,openai/gpt-4o-mini,text_only,"(3, 1.0 \times 10^{-10})","(4.05, $6.2 \times 10^{-11}$)",N,llm_only,11827
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 17.7,Materials: Metals,openai/gpt-4o-mini,text_only,0.001,"($10^{-3}$, 99)",N,llm_only,22897
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 18.1,Materials: Metals,openai/gpt-4o-mini,text_only,1,1,Y,llm_only,14519
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 18.2,Materials: Metals,openai/gpt-4o-mini,text_only,3,1.2,N,llm_only,23471
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 18.3,Materials: Polymers,openai/gpt-4o-mini,text_only,"(Y, -Y)","($-Y / 2$, $Y / 2$)",N,llm_only,14164
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 18.4,Materials: Polymers,openai/gpt-4o-mini,text_only,9.52 \times 10^8,75,N,llm_only,12097
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 18.5,Materials: Metals,openai/gpt-4o-mini,text_only,5,$\sigma = \left(\sigma_o^{-4}+4 C E t\right)^{-0.25}$,N,llm_only,17651
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 19.2,Materials: Ceramics,openai/gpt-4o-mini,text_only,81.08,39,N,llm_only,23838
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 19.3,Materials: Ceramics,openai/gpt-4o-mini,text_only,2,3.6,N,llm_only,21350
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 19.4,Materials: Glasses,openai/gpt-4o-mini,text_only,14000,9140,N,llm_only,15604
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 20.2,Materials: Polymers,openai/gpt-4o-mini,text_only,13.4,-43.6,N,llm_only,18746
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 20.3,Materials: Metals,openai/gpt-4o-mini,text_only,"(3G, \frac{1}{2})","($E=G(1 + 3 \lambda^2)$, 0.5)",N,llm_only,11865
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 20.4,Materials: Metals,openai/gpt-4o-mini,text_only,9,$\alpha=-(1 / T)\left(\lambda-\lambda^{-2}\right) /\left(1+2 \lambda^{-3}\right)$,Y,llm_only,21070
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 20.5,Materials: Metals,openai/gpt-4o-mini,text_only,"(1, T)","($K_{1} = \frac{2\left(C^{2}-T^{2}\right)}{C^{2}+T^{2}}$,  $K_{2}  = \frac{4 T^{2} C^{2}}{T^{2}+C^{2}}$)",N,llm_only,16091
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 20.6,Materials: Polymers,openai/gpt-4o-mini,text_only,,0.9328,N,llm_only,17381
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 20.7,Materials: Polymers,openai/gpt-4o-mini,text_only,\frac{2}{3},0.939,N,llm_only,12084
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 21.1,Materials: Metals,openai/gpt-4o-mini,text_only,125,115,N,llm_only,7903
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 22.1,Materials: Metals,openai/gpt-4o-mini,text_only,84726,3.76,N,llm_only,18429
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 22.2,Materials: Metals,openai/gpt-4o-mini,text_only,0.8,876,N,llm_only,19527
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 22.3,Properties: Mechanical,openai/gpt-4o-mini,text_only,2,2.7,N,llm_only,25199
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 22.4,Properties: Mechanical,openai/gpt-4o-mini,text_only,63.43,60,N,llm_only,9317
The_Science_And_Engineering_of_Materials_Askeland_Example 2-1,Materials: Metals,openai/gpt-4o-mini,text_only,5.57 \times 10^{23},5.58E+23,Y,llm_only,7435
The_Science_And_Engineering_of_Materials_Askeland_Example 2-2,Materials: Metals,openai/gpt-4o-mini,text_only,38,1189,N,llm_only,16893
The_Science_And_Engineering_of_Materials_Askeland_Example 2-4,Fundamental: Atomic Bonding,openai/gpt-4o-mini,text_only,0.594,0.486,N,llm_only,10162
The_Science_And_Engineering_of_Materials_Askeland_Example 3-1,Materials: Metals,openai/gpt-4o-mini,text_only,"(1, 2, 4)","(1, 2, 4)",Y,llm_only,11889
The_Science_And_Engineering_of_Materials_Askeland_Example 3-3,Materials: Metals,openai/gpt-4o-mini,text_only,"(2, \frac{4}{\sqrt{3}}, 2\sqrt{2})","(a₀=2r, a₀=4r/√3, a₀=4r/√2)",Y,llm_only,14985
The_Science_And_Engineering_of_Materials_Askeland_Example 3-4,Materials: Metals,openai/gpt-4o-mini,text_only,\frac{\pi}{6\sqrt{2}},0.74,Y,llm_only,19911
The_Science_And_Engineering_of_Materials_Askeland_Example 3-5,Materials: Metals,openai/gpt-4o-mini,text_only,7.85,7.879,N,llm_only,16221
The_Science_And_Engineering_of_Materials_Askeland_Example 3-6,Materials: Ceramics,openai/gpt-4o-mini,text_only,4.29,1.9,N,llm_only,17143
The_Science_And_Engineering_of_Materials_Askeland_Example 3-12,Fundamental: Crystal Structure,openai/gpt-4o-mini,text_only,4,4,Y,llm_only,10842
The_Science_And_Engineering_of_Materials_Askeland_Example 3-13,Materials: Metals,openai/gpt-4o-mini,text_only,3,"(0.735, 0.73)",N,llm_only,18408
The_Science_And_Engineering_of_Materials_Askeland_Example 3-14,Materials: Metals,openai/gpt-4o-mini,text_only,10.80,4.31,N,llm_only,21757
The_Science_And_Engineering_of_Materials_Askeland_Example 3-17,Materials: Elastomers,openai/gpt-4o-mini,text_only,0,"(0.34, a₀=8r/√3)",N,llm_only,23104
The_Science_And_Engineering_of_Materials_Askeland_Example 3-18_1,Materials: Semiconductors,openai/gpt-4o-mini,text_only,"(1.3575, 23.27)","(1.176, 2.33)",N,llm_only,24552
The_Science_And_Engineering_of_Materials_Askeland_Example 3-18_2,Materials: Metals,openai/gpt-4o-mini,text_only,"1 \text{ Ca}, 1 \text{ Ti}, 3 \text{ O}",5,Y,llm_only,6245
The_Science_And_Engineering_of_Materials_Askeland_Example 4-1,Materials: Metals,openai/gpt-4o-mini,text_only,3,"(181400000.0, 375)",N,llm_only,21376
The_Science_And_Engineering_of_Materials_Askeland_Example 4-2,Materials: Metals,openai/gpt-4o-mini,text_only,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"(7.874, 5.18e+19)",N,llm_only,19604
The_Science_And_Engineering_of_Materials_Askeland_Example 4-4,Materials: Metals,openai/gpt-4o-mini,text_only,2,"(MgO \xrightarrow{NiO} Mg_{Ni}^{2} + O_{O}^{x}, null \xrightarrow{Al_{2}O_{3}} 2 V_{Al}^{m} + 3 V_{O}^{\prime})",N,llm_only,23837
The_Science_And_Engineering_of_Materials_Askeland_Example 4-5,Materials: Ceramics,openai/gpt-4o-mini,text_only,2,$\mathrm{CaO} \xrightarrow{\mathrm{ZrO}_2} \mathrm{Ca}_{\mathrm{Zr}}^{\prime \prime}+\mathrm{O}_{\mathrm{O}}^x+\mathrm{V}_{\mathrm{O}}^{\prime \prime}$,N,llm_only,21913
The_Science_And_Engineering_of_Materials_Askeland_Example 4-7,Materials: Metals,openai/gpt-4o-mini,text_only,0.255,0.25563,N,llm_only,6928
The_Science_And_Engineering_of_Materials_Askeland_Example 4-8_2,Materials: Metals,openai/gpt-4o-mini,text_only,2,"(1720000000000000.0, 2.0266e-08, 1.17e-08)",N,llm_only,25449
The_Science_And_Engineering_of_Materials_Askeland_Example 4-10,Materials: Metals,openai/gpt-4o-mini,text_only,"(65.38, 45)","(45, 65.3)",N,llm_only,12968
The_Science_And_Engineering_of_Materials_Askeland_Example 4-12,Materials: Metals,openai/gpt-4o-mini,text_only,0,0.0148,N,llm_only,22863
The_Science_And_Engineering_of_Materials_Askeland_Example 4-13,Materials: Metals,openai/gpt-4o-mini,text_only,21,7.64,N,llm_only,11114
The_Science_And_Engineering_of_Materials_Askeland_Example 5-3,Materials: Semiconductors,openai/gpt-4o-mini,text_only,28,"(-0.0399, -1.995e+19)",N,llm_only,18157
The_Science_And_Engineering_of_Materials_Askeland_Example 5-6,Materials: Metals,openai/gpt-4o-mini,text_only,"(100, 74, 47)","(182000000000.0, 103000000000000.0, 1.22e+16)",N,llm_only,18843
The_Science_And_Engineering_of_Materials_Askeland_Example 5-7,Materials: Metals,openai/gpt-4o-mini,text_only,900,t = 0.0861 / exp(-16558 / T),N,llm_only,18197
The_Science_And_Engineering_of_Materials_Askeland_Example 5-8_1,Materials: Metals,openai/gpt-4o-mini,text_only,30.86,"(3.299, 20.0, 9.90)",N,llm_only,19273
The_Science_And_Engineering_of_Materials_Askeland_Example 6-1,Materials: Metals,openai/gpt-4o-mini,text_only,"(5003.5, 0.0005)","(4993, 0.0005)",Y,llm_only,9573
The_Science_And_Engineering_of_Materials_Askeland_Example 6-4,Materials: Metals,openai/gpt-4o-mini,text_only,"(9.75, 37.5)","(9.75, 37.9)",Y,llm_only,19397
The_Science_And_Engineering_of_Materials_Askeland_Example 6-5_2,Materials: Polymers,openai/gpt-4o-mini,text_only,18,"(422, 0.0278)",N,llm_only,18398
The_Science_And_Engineering_of_Materials_Askeland_Example 7-2,Materials: Ceramics,openai/gpt-4o-mini,text_only,0.0313,2.8E-06,N,llm_only,17860
The_Science_And_Engineering_of_Materials_Askeland_Example 7-3,Materials: Ceramics,openai/gpt-4o-mini,text_only,0.005,"(0.37, 0.23, 0.19)",N,llm_only,18501
The_Science_And_Engineering_of_Materials_Askeland_Example 7-8,Materials: Ceramics,openai/gpt-4o-mini,text_only,0,209.8,N,llm_only,17642
The_Science_And_Engineering_of_Materials_Askeland_Example 9-1,Materials: Metals,openai/gpt-4o-mini,text_only,3,"(1.251e-7, 696)",N,llm_only,17337
The_Science_And_Engineering_of_Materials_Askeland_Example 9-4,Materials: Metals,openai/gpt-4o-mini,text_only,27.5,31.25,N,llm_only,14566
The_Science_And_Engineering_of_Materials_Askeland_Example 11-5_2,Materials: Metals,openai/gpt-4o-mini,text_only,"(1, 0)","(74, 26)",N,llm_only,17897
The_Science_And_Engineering_of_Materials_Askeland_Example 12-5,Materials: Metals,openai/gpt-4o-mini,text_only,"(0.887, 0.112)","(88.7, 11.3)",N,llm_only,15673
The_Science_And_Engineering_of_Materials_Askeland_Example 12-6,Materials: Metals,openai/gpt-4o-mini,text_only,"(21.6, 78.4, 0.022, 0.76)","(0.227, 0.773, 0.0218, 0.77)",Y,llm_only,27788
The_Science_And_Engineering_of_Materials_Askeland_Example 12-9,Materials: Metals,openai/gpt-4o-mini,text_only,"(0.60, 850)","(0.31, 750)",N,llm_only,9182
The_Science_And_Engineering_of_Materials_Askeland_Example 13-1,Materials: Metals,openai/gpt-4o-mini,text_only,"(0.4, 0.8)","(1.086, 1.065)",N,llm_only,9030
The_Science_And_Engineering_of_Materials_Askeland_Example 14-1,Materials: Metals,openai/gpt-4o-mini,text_only,0,"(13745, 0.697, 0.669, 0.449)",N,llm_only,20962
The_Science_And_Engineering_of_Materials_Askeland_Example 15-1,Materials: Semiconductors,openai/gpt-4o-mini,text_only,1,"(15.5, 30, 0.483)",N,llm_only,22515
The_Science_And_Engineering_of_Materials_Askeland_Example 15-2,Materials: Glasses,openai/gpt-4o-mini,text_only,0.142857,"(0.143, 16.2)",N,llm_only,15762
The_Science_And_Engineering_of_Materials_Askeland_Example 16-2,Materials: Polymers,openai/gpt-4o-mini,text_only,0.52555,6.0,N,llm_only,18844
The_Science_And_Engineering_of_Materials_Askeland_Example 16-4,Materials: Polymers,openai/gpt-4o-mini,text_only,451,531,N,llm_only,7069
The_Science_And_Engineering_of_Materials_Askeland_Example 16-5,Materials: Polymers,openai/gpt-4o-mini,text_only,2500,"(9160, 11331)",N,llm_only,19261
The_Science_And_Engineering_of_Materials_Askeland_Example 16-9,Materials: Elastomers,openai/gpt-4o-mini,text_only,"(52, 1674)","(297, 1787)",N,llm_only,12750
The_Science_And_Engineering_of_Materials_Askeland_Example 17-1,Materials: Metals,openai/gpt-4o-mini,text_only,14,3.51E+13,N,llm_only,19129
The_Science_And_Engineering_of_Materials_Askeland_Example 17-2,Materials: Hybrids,openai/gpt-4o-mini,text_only,13.735,11.5,N,llm_only,13443
The_Science_And_Engineering_of_Materials_Askeland_Example 17-3,Materials: Metals,openai/gpt-4o-mini,text_only,17.092,"(0.25, 15)",N,llm_only,20859
The_Science_And_Engineering_of_Materials_Askeland_Example 17-5_1,Materials: Hybrids,openai/gpt-4o-mini,text_only,E_c = V_f E_f + (1 - V_f) E_m,"E_{c_{, \|}}=f_m E_m+f_f E_f",Y,llm_only,9100
The_Science_And_Engineering_of_Materials_Askeland_Example 17-6,Materials: Hybrids,openai/gpt-4o-mini,text_only,\frac{E_f E_m}{V_f E_m + (1 - V_f) E_f},"\frac{1}{E_{c, \perp}}=\frac{f_m}{E_m}+\frac{f_f}{E_f}",N,llm_only,10699
The_Science_And_Engineering_of_Materials_Askeland_Example 17-7,Materials: Hybrids,openai/gpt-4o-mini,text_only,-9,"(2.56, 28000000.0, 163000, 14900000.0)",N,llm_only,22545
The_Science_And_Engineering_of_Materials_Askeland_Example 17-8,Materials: Glasses,openai/gpt-4o-mini,text_only,0.963,92,N,llm_only,13199
The_Science_And_Engineering_of_Materials_Askeland_Example 18-1,Properties: Optical,openai/gpt-4o-mini,text_only,0.313,0.313,Y,llm_only,12782
The_Science_And_Engineering_of_Materials_Askeland_Example 18-2,Materials: Hybrids,openai/gpt-4o-mini,text_only,27.29,"(28, 6854, 10634, 81)",N,llm_only,20621
The_Science_And_Engineering_of_Materials_Askeland_Example 19-2,Materials: Metals,openai/gpt-4o-mini,text_only,0,"(44.1, 4.41)",N,llm_only,19566
The_Science_And_Engineering_of_Materials_Askeland_Example 19-3,Materials: Metals,openai/gpt-4o-mini,text_only,400,"(229000.0, 1290000.0)",Y,llm_only,20410
The_Science_And_Engineering_of_Materials_Askeland_Example 19-4,Materials: Semiconductors,openai/gpt-4o-mini,text_only,"(2.5 \times 10^{13}, 2.08 \times 10^{-6}, 5.57 \times 10^{7})","(25100000000000.0, 1.42e-10, 1.14e+19)",N,llm_only,16494
The_Science_And_Engineering_of_Materials_Askeland_Example 19-5_1,Materials: Semiconductors,openai/gpt-4o-mini,text_only,"(1.302 \times 10^{18}, 2.604 \times 10^{-5})","(1.3e+18, 2.6e-05)",Y,llm_only,17604
The_Science_And_Engineering_of_Materials_Askeland_Example 19-5_2,Properties: Electrical,openai/gpt-4o-mini,text_only,3,"(1.1e-9, 2.3e-5)",N,llm_only,25229
The_Science_And_Engineering_of_Materials_Askeland_Example 19-7,Materials: Metals,openai/gpt-4o-mini,text_only,1.272 \times 10^{38},3.93E-07,N,llm_only,19724
The_Science_And_Engineering_of_Materials_Askeland_Example 19-8,Materials: Metals,openai/gpt-4o-mini,text_only,132.81,"(1.328e-07, 1.328e-05)",Y,llm_only,23387
