question_id,subject,model,mode,model_extracted_output,correct_answer,correct,notes,request_time_ms
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 4.3,Materials: Metals,openai/o4-mini,text_only,"(247,\;618,\;2.02\times10^{-4},\;8.09\times10^{-5},\;0.546,\;0.364)","(338, 845, 148, 60, 400, 270)",N,llm_only,19341
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 4.4,Materials: Metals,openai/o4-mini,text_only,"(8.32\times10^{-4},1.95,1.54\times10^{-3},1.25,2.81\times10^{-4},0.658,1.79\times10^{-3},0.781)","(832, 1.947, 1541, 1.248, 281, 0.658, 1793, 0.780)",N,llm_only,22360
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 5.2,Materials: Metals,openai/o4-mini,text_only,"(1000,115.47,0.11547)","(1000, 66.67, 0.0667)",Y,llm_only,8553
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 6.6,Materials: Metals,openai/o4-mini,text_only,86,109.5,N,llm_only,22437
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 6.7,Materials: Metals,openai/o4-mini,text_only,"\Bigl(\frac{σ_a}{S_e/n_d}+\frac{σ_m}{S_u/n_s}\le1,\;442\Bigr)","(205.7, 440)",N,llm_only,25238
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 6.9,Materials: Metals,openai/o4-mini,text_only,7.05\times10^4,255637,N,llm_only,13312
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 6.10,Materials: Polymers,openai/o4-mini,text_only,0.2877,3.45,Y,llm_only,9548
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 6.11,Materials: Hybrids,openai/o4-mini,text_only,"(18.75,\;0.146)","(18.76, 6.87)",N,llm_only,20380
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 7.3,Materials: Metals,openai/o4-mini,text_only,64.1,128,N,llm_only,23649
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 8.1,Materials: Metals,openai/o4-mini,text_only,0.95,0.95,Y,llm_only,16188
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 8.6,Materials: Metals,openai/o4-mini,text_only,"(6.4,\;1344,\;3.36,\;210)","(6.40, 1344, 3.36, 210)",Y,llm_only,15630
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 8.10,Materials: Metals,openai/o4-mini,text_only,"(0.0792,\ 0.0719,\ 15.3,\ 65.7)","(79.3, 71.9, 15.4, 65.7)",N,llm_only,14506
Materials_and_Process_Selection_for_Engineering_Design_Farag_3.6,Materials: Metals,openai/o4-mini,text_only,17.2,17,N,llm_only,15187
Materials_and_Process_Selection_for_Engineering_Design_Farag_5.1,Materials: Metals,openai/o4-mini,text_only,1.11,1.35,N,llm_only,20648
Materials_and_Process_Selection_for_Engineering_Design_Farag_5.3,Materials: Metals,openai/o4-mini,text_only,"(0.0501,1.82)","(6.9,1.55)",N,llm_only,18964
Materials_and_Process_Selection_for_Engineering_Design_Farag_8.11,Structures: Composites,openai/o4-mini,text_only,120,120,N,llm_only,10459
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 1.1,Properties: Mechanical,openai/o4-mini,text_only,1.37,1.372,Y,llm_only,9213
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 1.2,Properties: Mechanical,openai/o4-mini,text_only,"(-6.824,\;1.079,\;18.742)","( -6.82, 1.079, 18.72)",Y,llm_only,58771
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 1.3,Properties: Mechanical,openai/o4-mini,text_only,77.122,77.1,Y,llm_only,10304
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 1.5,Properties: Mechanical,openai/o4-mini,text_only,"(\ln2,-\ln2,1,-\tfrac12)","(0.693, -0.693, 1.0, -0.5)",Y,llm_only,10919
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 1.6,Properties: Mechanical,openai/o4-mini,text_only,"(0.833333,1.0,0.693147,0.693147)","(0.844, 1.00, 0.6931, 0.6931)",N,llm_only,11426
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 1.7,Properties: Mechanical,openai/o4-mini,text_only,e^{\varepsilon_x+\varepsilon_y+\varepsilon_z},"\[
V / V_0=\varepsilon_x+\varepsilon_y+\varepsilon_z
\]",N,llm_only,6170
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 1.8,Materials: Metals,openai/o4-mini,text_only,"(0.00273,0.20774)","(0.0027, 0.2077)",Y,llm_only,19747
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 1.10,Materials: Metals,openai/o4-mini,text_only,"\sigma_\theta = \frac{PD}{2t},\quad \sigma_z = \frac{PD}{4t}",$\frac{P D}{2 t}$,N,llm_only,12921
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 1.11,Materials: Metals,openai/o4-mini,text_only,T = 2\pi \int_{0}^{R} \tau_{xy}(r)r^{2}dr,$T=2 \pi \int_0^{\mathrm{R}} \tau_{\mathrm{xy}} r^2 \mathrm{d} r $,N,llm_only,9373
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 2.1,Materials: Metals,openai/o4-mini,text_only,"(227.2,65.9)","(227,65.8)",Y,llm_only,27705
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 2.2,Materials: Metals,openai/o4-mini,text_only,-\frac{\nu(1+\nu)}{E}\sigma_x,$e_z=-\sigma_x v(1+v) / E$.,Y,llm_only,10093
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 2.3,Properties: Mechanical,openai/o4-mini,text_only,1.25\sigma/E,$1.25 \sigma_1 / E$,N,llm_only,17943
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 2.4,Materials: Ceramics,openai/o4-mini,text_only,72,-72,N,llm_only,18035
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 2.6,Materials: Metals,openai/o4-mini,text_only,\frac{d(c/a)}{dp}=\frac{c}{a}\bigl(s_{11}+s_{12}-s_{13}-s_{33}\bigr)\!,$\mathrm{~d}(\mathrm{c} / \mathrm{a}) / \mathrm{d} p=-(\mathrm{c} / \mathrm{a})\left(\mathrm{s}_{13}+\mathrm{s}_{33}-\mathrm{s}_{11}-\mathrm{s}_{12}\right)$,N,llm_only,13714
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 3.1,Properties: Mechanical,openai/o4-mini,text_only,526,526,Y,llm_only,11061
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 3.2,Materials: Metals,openai/o4-mini,text_only,26.1,17,N,llm_only,19297
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 3.3_a,Materials: Elastomers,openai/o4-mini,text_only,"(16\%,\;5.3\%)","(0.08,0.0266)",N,llm_only,46738
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 3.3_b,Properties: Mechanical,openai/o4-mini,text_only,"(-144,-0.167)","(-0.166,-144)",N,llm_only,34617
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 3.4,Properties: Mechanical,openai/o4-mini,text_only,\frac{r^2 + h^2}{2h},$\rho=\frac{r^2+h^2}{2 h}$,N,llm_only,10275
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 3.5,Materials: Polymers,openai/o4-mini,text_only,\frac{2\pi \tau R^3}{3},$(2 / 3) \pi R^3 \tau$,N,llm_only,8718
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 3.6,Materials: Polymers,openai/o4-mini,text_only,\frac{2FL}{3wt^2},"$$
Y=2 F L / w t^2
$$",N,llm_only,15852
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 4.1,Materials: Metals,openai/o4-mini,text_only,"(369.2,310.0)","(368.8, 309.9)",Y,llm_only,20542
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 4.2,Materials: Metals,openai/o4-mini,text_only,e = \exp\!\bigl(1 - \tfrac{Y}{A}\bigr) - 1,$ e = \exp (1-Y / A)-1$,N,llm_only,14200
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 4.3,Materials: Metals,openai/o4-mini,text_only,0.144,0.1473,N,llm_only,14729
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 5.3,Materials: Metals,openai/o4-mini,text_only,"\left(\frac{2}{\sqrt{3}},\frac{1}{2}\right)","(1.155, 0.5)",Y,llm_only,18221
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 5.6,Materials: Metals,openai/o4-mini,text_only,0.767,0.7671,N,llm_only,23867
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 5.9,Materials: Metals,openai/o4-mini,text_only,"(0.928,-0.178)","(1.252, 0.330)",N,llm_only,49827
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 5.11,Materials: Metals,openai/o4-mini,text_only,"α_{\rm Hill}=0.63636,\quad α_{\rm non-quadratic}=0.5",0.520,N,llm_only,55301
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 6.1,Materials: Metals,openai/o4-mini,text_only,"(2.63,\;1.15)","(2.63, 1.15)",N,llm_only,7768
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 6.2,Materials: Metals,openai/o4-mini,text_only,"(7.32,\;1.64)","(7.3, 1.64)",N,llm_only,15812
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 6.3,Materials: Metals,openai/o4-mini,text_only,0.199,0.177,N,llm_only,26001
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 6.5,Materials: Metals,openai/o4-mini,text_only,50,10,N,llm_only,18926
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 6.6,Materials: Metals,openai/o4-mini,text_only,1.16\times10^5,116,N,llm_only,12588
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 7.1,Properties: Mechanical,openai/o4-mini,text_only,\frac{125}{29\sqrt6},1.76,Y,llm_only,11310
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 7.2,Materials: Metals,openai/o4-mini,text_only,3.75\sqrt{6},3.06,N,llm_only,10470
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 7.3,Materials: Metals,openai/o4-mini,text_only,"(0,-1)","(0, -1)",N,llm_only,19449
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 7.4,Materials: Metals,openai/o4-mini,text_only,6,2,N,llm_only,32889
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 8.1,Fundamental: Crystal Structure,openai/o4-mini,text_only,\tfrac{a}{2}[111],$b=(a / 2)\langle 111\rangle$,Y,llm_only,8423
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 8.2,Materials: Metals,openai/o4-mini,text_only,0.152,0.16,Y,llm_only,16293
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 8.3,Structures: Composites,openai/o4-mini,text_only,1,0,Y,llm_only,10428
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 8.6,Materials: Metals,openai/o4-mini,text_only,3.7\times10^{-9},$r=G a^2 /(24 \cdot \pi \gamma)$,N,llm_only,45473
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 9.1,Materials: Metals,openai/o4-mini,text_only,7.4\times10^{-6},14,N,llm_only,19193
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 9.2,Structures: Micro/Nano-structure,openai/o4-mini,text_only,\frac{U_v}{bd},$f_L=U_v /(b d)$,N,llm_only,8006
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 10.1,Properties: Mechanical,openai/o4-mini,text_only,3.18\,5.7,N,llm_only,21927
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 11.1,Materials: Metals,openai/o4-mini,text_only,"(7.3,\;177)","(21.4, 175)",N,llm_only,14742
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 11.2,Materials: Metals,openai/o4-mini,text_only,0.74,0.099,N,llm_only,37220
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 11.3,Materials: Metals,openai/o4-mini,text_only,"(100,\;75)","(175, 75)",N,llm_only,36956
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 14.1,Properties: Mechanical,openai/o4-mini,text_only,201,201,N,llm_only,11498
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 14.2,Materials: Metals,openai/o4-mini,text_only,0.016,0.016,Y,llm_only,18130
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 14.3,Materials: Metals,openai/o4-mini,text_only,"\Bigl(\frac{1}{2\pi}\Bigl(\frac{K_{Ic}}{Y}\Bigr)^2,\;\frac{5}{8\pi}\Bigl(\frac{K_{Ic}}{Y}\Bigr)^2\Bigr)","($0.159\left(\mathrm{~K}_{\text {Ic }} / Y\right)^2$, $0.199\left(\mathrm{~K}_{\text {Ic }} / Y\right)^2$)",Y,llm_only,26251
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 14.5,Materials: Metals,openai/o4-mini,text_only,740,1275,N,llm_only,32159
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 14.6,Materials: Metals,openai/o4-mini,text_only,0.256,0.26,N,llm_only,11128
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 15.1,Materials: Elastomers,openai/o4-mini,text_only,0.0196,1.02,N,llm_only,31400
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 15.2,Materials: Metals,openai/o4-mini,text_only,0.02061,0.0204,N,llm_only,28727
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 15.3,Materials: Metals,openai/o4-mini,text_only,13.0,6.5,N,llm_only,19640
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 15.4,Materials: Metals,openai/o4-mini,text_only,44.6\times10^{3},82.4,N,llm_only,21823
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 16.1,Properties: Mechanical,openai/o4-mini,text_only,"(3.89\times 10^{5},3.82\times 10^{5})","(390, 383)",N,llm_only,20747
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 16.2,Materials: Metals,openai/o4-mini,text_only,1400,1364,N,llm_only,28543
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 17.1,Materials: Metals,openai/o4-mini,text_only,"(0.067,\;540)","(0.24, 5508)",N,llm_only,23776
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 17.3,Materials: Metals,openai/o4-mini,text_only,2.14\times10^{5},$0.21 \times 10^{6}$,N,llm_only,11100
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 17.4,Materials: Metals,openai/o4-mini,text_only,3.0,2.5,N,llm_only,36359
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 17.5,Materials: Metals,openai/o4-mini,text_only,1.06,1.105,N,llm_only,45573
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 17.6,Materials: Metals,openai/o4-mini,text_only,"(3.56,1.95\times10^{-10})","(4.05, $6.2 \times 10^{-11}$)",N,llm_only,22670
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 17.7,Materials: Metals,openai/o4-mini,text_only,"(1.41\times10^{-4},9.71\times10^{3})","($10^{-3}$, 99)",N,llm_only,19295
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 18.1,Materials: Metals,openai/o4-mini,text_only,2,1,Y,llm_only,22027
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 18.2,Materials: Metals,openai/o4-mini,text_only,3.8\times10^8,1.2,N,llm_only,17015
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 18.3,Materials: Polymers,openai/o4-mini,text_only,"(0,0)","($-Y / 2$, $Y / 2$)",N,llm_only,69203
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 18.4,Materials: Polymers,openai/o4-mini,text_only,5.9\times10^7,75,N,llm_only,21462
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 18.5,Materials: Metals,openai/o4-mini,text_only,\sigma(t)=\bigl(\sigma_{0}^{-4}+4ECt\bigr)^{-1/4},$\sigma = \left(\sigma_o^{-4}+4 C E t\right)^{-0.25}$,Y,llm_only,26020
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 19.2,Materials: Ceramics,openai/o4-mini,text_only,46,39,N,llm_only,17998
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 19.3,Materials: Ceramics,openai/o4-mini,text_only,3.62,3.6,N,llm_only,14342
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 19.4,Materials: Glasses,openai/o4-mini,text_only,9.14\times10^3,9140,N,llm_only,19697
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 20.2,Materials: Polymers,openai/o4-mini,text_only,-68.6,-43.6,N,llm_only,14967
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 20.3,Materials: Metals,openai/o4-mini,text_only,"(3G,\;1/2)","($E=G(1 + 3 \lambda^2)$, 0.5)",N,llm_only,12940
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 20.4,Materials: Metals,openai/o4-mini,text_only,-\frac{\lambda^3-1}{T(\lambda^3+2)},$\alpha=-(1 / T)\left(\lambda-\lambda^{-2}\right) /\left(1+2 \lambda^{-3}\right)$,N,llm_only,9350
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 20.5,Materials: Metals,openai/o4-mini,text_only,"\left(\frac{2(C^{2}-T^{2})}{C^{2}+T^{2}},\;\frac{4T^{2}C^{2}}{C^{2}+T^{2}}\right)","($K_{1} = \frac{2\left(C^{2}-T^{2}\right)}{C^{2}+T^{2}}$,  $K_{2}  = \frac{4 T^{2} C^{2}}{T^{2}+C^{2}}$)",Y,llm_only,15201
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 20.6,Materials: Polymers,openai/o4-mini,text_only,0.933,0.9328,N,llm_only,20837
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 20.7,Materials: Polymers,openai/o4-mini,text_only,"m=\frac{C-T}{C+T},\quad 2\tau_u=\frac{2CT}{C+T},\quad \frac{\sigma_b}{T}\approx0.94",0.939,Y,llm_only,34507
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 21.1,Materials: Metals,openai/o4-mini,text_only,114.3,115,Y,llm_only,10635
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 22.1,Materials: Metals,openai/o4-mini,text_only,3.8\times10^6,3.76,N,llm_only,12460
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 22.2,Materials: Metals,openai/o4-mini,text_only,398,876,N,llm_only,27537
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 22.3,Properties: Mechanical,openai/o4-mini,text_only,75,2.7,N,llm_only,50375
Mechanical_Behavior_of_Materials_Hosford_mechanical behaviors Example 22.4,Properties: Mechanical,openai/o4-mini,text_only,50.8,60,N,llm_only,40509
The_Science_And_Engineering_of_Materials_Askeland_Example 2-1,Materials: Metals,openai/o4-mini,text_only,5.58\times10^{23},5.58E+23,N,llm_only,10361
The_Science_And_Engineering_of_Materials_Askeland_Example 2-2,Materials: Metals,openai/o4-mini,text_only,1.2\times10^3,1189,N,llm_only,14826
The_Science_And_Engineering_of_Materials_Askeland_Example 2-4,Fundamental: Atomic Bonding,openai/o4-mini,text_only,0.55,0.486,N,llm_only,7184
The_Science_And_Engineering_of_Materials_Askeland_Example 3-1,Materials: Metals,openai/o4-mini,text_only,"(1,2,4)","(1, 2, 4)",Y,llm_only,6400
The_Science_And_Engineering_of_Materials_Askeland_Example 3-3,Materials: Metals,openai/o4-mini,text_only,"\bigl(a=2r,\;a=\tfrac{4r}{\sqrt3},\;a=2\sqrt2r\bigr)","(a₀=2r, a₀=4r/√3, a₀=4r/√2)",Y,llm_only,22768
The_Science_And_Engineering_of_Materials_Askeland_Example 3-4,Materials: Metals,openai/o4-mini,text_only,\frac{\pi}{3\sqrt{2}},0.74,Y,llm_only,13214
The_Science_And_Engineering_of_Materials_Askeland_Example 3-5,Materials: Metals,openai/o4-mini,text_only,7.87,7.879,N,llm_only,15938
The_Science_And_Engineering_of_Materials_Askeland_Example 3-6,Materials: Ceramics,openai/o4-mini,text_only,2.16,1.9,N,llm_only,30059
The_Science_And_Engineering_of_Materials_Askeland_Example 3-12,Fundamental: Crystal Structure,openai/o4-mini,text_only,4,4,Y,llm_only,11164
The_Science_And_Engineering_of_Materials_Askeland_Example 3-13,Materials: Metals,openai/o4-mini,text_only,"(0.734,\ 0.562)","(0.735, 0.73)",N,llm_only,14487
The_Science_And_Engineering_of_Materials_Askeland_Example 3-14,Materials: Metals,openai/o4-mini,text_only,4.31,4.31,Y,llm_only,24054
The_Science_And_Engineering_of_Materials_Askeland_Example 3-17,Materials: Elastomers,openai/o4-mini,text_only,"\left(\frac{\pi\sqrt3}{16},\frac{8}{\sqrt3}\right)","(0.34, a₀=8r/√3)",Y,llm_only,22996
The_Science_And_Engineering_of_Materials_Askeland_Example 3-18_1,Materials: Semiconductors,openai/o4-mini,text_only,"(1.18,2.33)","(1.176, 2.33)",N,llm_only,15142
The_Science_And_Engineering_of_Materials_Askeland_Example 3-18_2,Materials: Metals,openai/o4-mini,text_only,"\text{Ca}=1,=1,=3",5,N,llm_only,11701
The_Science_And_Engineering_of_Materials_Askeland_Example 4-1,Materials: Metals,openai/o4-mini,text_only,"(2.17\times10^{-15},375)","(181400000.0, 375)",N,llm_only,18750
The_Science_And_Engineering_of_Materials_Askeland_Example 4-2,Materials: Metals,openai/o4-mini,text_only,"(7.876,5.08\times10^{-4})","(7.874, 5.18e+19)",N,llm_only,19410
The_Science_And_Engineering_of_Materials_Askeland_Example 4-4,Materials: Metals,openai/o4-mini,text_only,"\bigl(\mathrm{MgO}\rightarrow \mathrm{Mg}_{\mathrm{Ni}}^{\times}+\mathrm{O}_{\mathrm{O}}^{\times}\;,\;0\rightarrow 2V_{\mathrm{Al}}^{‴}+3V_{\mathrm{O}}^{\bullet\bullet}\bigr)","(MgO \xrightarrow{NiO} Mg_{Ni}^{2} + O_{O}^{x}, null \xrightarrow{Al_{2}O_{3}} 2 V_{Al}^{m} + 3 V_{O}^{\prime})",N,llm_only,16536
The_Science_And_Engineering_of_Materials_Askeland_Example 4-5,Materials: Ceramics,openai/o4-mini,text_only,CaO \rightarrow Ca_{Zr}^{''} + V_{O}^{\bullet\bullet} + O_{O}^{x},$\mathrm{CaO} \xrightarrow{\mathrm{ZrO}_2} \mathrm{Ca}_{\mathrm{Zr}}^{\prime \prime}+\mathrm{O}_{\mathrm{O}}^x+\mathrm{V}_{\mathrm{O}}^{\prime \prime}$,N,llm_only,31425
The_Science_And_Engineering_of_Materials_Askeland_Example 4-7,Materials: Metals,openai/o4-mini,text_only,0.25568,0.25563,N,llm_only,7425
The_Science_And_Engineering_of_Materials_Askeland_Example 4-8_2,Materials: Metals,openai/o4-mini,text_only,"(1.72\times10^{15},1.17\times10^{-8},2.03\times10^{-8})","(1720000000000000.0, 2.0266e-08, 1.17e-08)",N,llm_only,32495
The_Science_And_Engineering_of_Materials_Askeland_Example 4-10,Materials: Metals,openai/o4-mini,text_only,"(45,\;65.2)","(45, 65.3)",N,llm_only,13664
The_Science_And_Engineering_of_Materials_Askeland_Example 4-12,Materials: Metals,openai/o4-mini,text_only,0.015,0.0148,Y,llm_only,13348
The_Science_And_Engineering_of_Materials_Askeland_Example 4-13,Materials: Metals,openai/o4-mini,text_only,-10.93,7.64,N,llm_only,17599
The_Science_And_Engineering_of_Materials_Askeland_Example 5-3,Materials: Semiconductors,openai/o4-mini,text_only,"\bigl(3.99\times10^{-2},\;1.99\times10^{19}\bigr)","(-0.0399, -1.995e+19)",N,llm_only,16335
The_Science_And_Engineering_of_Materials_Askeland_Example 5-6,Materials: Metals,openai/o4-mini,text_only,"(1.8\times10^{11},\;1.0\times10^{14},\;1.2\times10^{16})","(182000000000.0, 103000000000000.0, 1.22e+16)",N,llm_only,24520
The_Science_And_Engineering_of_Materials_Askeland_Example 5-7,Materials: Metals,openai/o4-mini,text_only,t(T)=0.0863\;\exp\!\Bigl(\frac{32900}{1.987T}\Bigr),t = 0.0861 / exp(-16558 / T),N,llm_only,14564
The_Science_And_Engineering_of_Materials_Askeland_Example 5-8_1,Materials: Metals,openai/o4-mini,text_only,"(3.3, 20, 9.9)","(3.299, 20.0, 9.90)",N,llm_only,13020
The_Science_And_Engineering_of_Materials_Askeland_Example 6-1,Materials: Metals,openai/o4-mini,text_only,"(4993,0.0005)","(4993, 0.0005)",Y,llm_only,7725
The_Science_And_Engineering_of_Materials_Askeland_Example 6-4,Materials: Metals,openai/o4-mini,text_only,"(9.75,37.89)","(9.75, 37.9)",N,llm_only,11046
The_Science_And_Engineering_of_Materials_Askeland_Example 6-5_2,Materials: Polymers,openai/o4-mini,text_only,"(422,0.0278)","(422, 0.0278)",Y,llm_only,19400
The_Science_And_Engineering_of_Materials_Askeland_Example 7-2,Materials: Ceramics,openai/o4-mini,text_only,2.8\times10^{-6},2.8E-06,N,llm_only,18958
The_Science_And_Engineering_of_Materials_Askeland_Example 7-3,Materials: Ceramics,openai/o4-mini,text_only,"(0.371,\;0.235,\;0.186)","(0.37, 0.23, 0.19)",Y,llm_only,16336
The_Science_And_Engineering_of_Materials_Askeland_Example 7-8,Materials: Ceramics,openai/o4-mini,text_only,209.85,209.8,N,llm_only,12734
The_Science_And_Engineering_of_Materials_Askeland_Example 9-1,Materials: Metals,openai/o4-mini,text_only,"(1.25\times10^{-7},6.93\times10^{2})","(1.251e-7, 696)",Y,llm_only,19132
The_Science_And_Engineering_of_Materials_Askeland_Example 9-4,Materials: Metals,openai/o4-mini,text_only,33.125,31.25,N,llm_only,8571
The_Science_And_Engineering_of_Materials_Askeland_Example 11-5_2,Materials: Metals,openai/o4-mini,text_only,"(0.744,\;0.256)","(74, 26)",N,llm_only,24236
The_Science_And_Engineering_of_Materials_Askeland_Example 12-5,Materials: Metals,openai/o4-mini,text_only,"(0.887,0.113)","(88.7, 11.3)",Y,llm_only,10311
The_Science_And_Engineering_of_Materials_Askeland_Example 12-6,Materials: Metals,openai/o4-mini,text_only,"(0.216,\;0.784,\;0.022,\;0.76)","(0.227, 0.773, 0.0218, 0.77)",N,llm_only,10743
The_Science_And_Engineering_of_Materials_Askeland_Example 12-9,Materials: Metals,openai/o4-mini,text_only,"(0.31,768)","(0.31, 750)",Y,llm_only,25061
The_Science_And_Engineering_of_Materials_Askeland_Example 13-1,Materials: Metals,openai/o4-mini,text_only,"(0.4,0.8)","(1.086, 1.065)",N,llm_only,34905
The_Science_And_Engineering_of_Materials_Askeland_Example 14-1,Materials: Metals,openai/o4-mini,text_only,"(13745,\;0.697,\;0.669,\;0.448)","(13745, 0.697, 0.669, 0.449)",Y,llm_only,16033
The_Science_And_Engineering_of_Materials_Askeland_Example 15-1,Materials: Semiconductors,openai/o4-mini,text_only,"(0.155,\;0.302,\;0.485)","(15.5, 30, 0.483)",N,llm_only,15908
The_Science_And_Engineering_of_Materials_Askeland_Example 15-2,Materials: Glasses,openai/o4-mini,text_only,"(0.143,16.2)","(0.143, 16.2)",N,llm_only,13254
The_Science_And_Engineering_of_Materials_Askeland_Example 16-2,Materials: Polymers,openai/o4-mini,text_only,6.06,6.0,N,llm_only,15659
The_Science_And_Engineering_of_Materials_Askeland_Example 16-4,Materials: Polymers,openai/o4-mini,text_only,531,531,N,llm_only,5595
The_Science_And_Engineering_of_Materials_Askeland_Example 16-5,Materials: Polymers,openai/o4-mini,text_only,"(9166.67,11330.5)","(9160, 11331)",Y,llm_only,14253
