qid,subject,category,topic,model,shots,gold_index,gold_text,pred_index,pred_text,correct,notes,scores_json,raw_output,request_time_ms
824,language science,Word usage and nuance,writing-strategies,openai/gpt-3.5-turbo,0,0,"Ronald shivered terribly as he gazed at the snow-clad slope. After calming his nerves, he began his descent.",0,"Ronald shivered terribly as he gazed at the snow-clad slope. After calming his nerves, he began his descent.",Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.960,"{""0"": 0.96, ""1"": 0.8245614035087719}","Option A: Ronald shivered terribly as he gazed at the snow-clad slope. After calming his nerves, he began his descent.",722
834,natural science,Traits and heredity,biology,openai/gpt-3.5-turbo,0,0,Katy's father has brown eyes. He passed this trait down to Katy.,0,Katy's father has brown eyes. He passed this trait down to Katy.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.306,"{""0"": 0.30612244897959184, ""1"": 0.15425531914893617}","Option (A) supports the conclusion that Katy inherited the trait of brown eyes from her father, as it states that her father also has brown eyes and passed this trait down to her. Option (B) does not provide any information about inheritance of eye color and is therefore not relevant to determining if Katy inherited the trait.",836
840,language science,Reference skills,reference-skills,openai/gpt-3.5-turbo,0,0,no,1,yes,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.600,"{""0"": 0.0, ""1"": 0.6}",(B) yes,465
845,language science,Creative techniques,writing-strategies,openai/gpt-3.5-turbo,0,0,complained,0,complained,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.238,"{""0"": 0.23809523809523808, ""1"": 0.02531645569620253}",The washing machine complained when Doug ran an oversized load of laundry.,538
851,social science,Basic economic principles,economics,openai/gpt-3.5-turbo,0,0,Bryant will spend more money. Plane tickets for Bryant to get to Connecticut are more expensive than tickets to Iowa.,0,Bryant will spend more money. Plane tickets for Bryant to get to Connecticut are more expensive than tickets to Iowa.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.983,"{""0"": 0.9831932773109243, ""1"": 0.5238095238095238}",(A) Bryant will spend more money. Plane tickets for Bryant to get to Connecticut are more expensive than tickets to Iowa.,633
856,language science,Pronouns,writing-strategies,openai/gpt-3.5-turbo,0,1,"When Becky parked her scooter next to Mr. McDowell's car, she noticed that it had a flat tire.",1,"When Becky parked her scooter next to Mr. McDowell's car, she noticed that it had a flat tire.",Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.356,"{""0"": 0.3516483516483517, ""1"": 0.3560606060606061}","Option (B) contains a vague pronoun reference. The pronoun ""it"" in the sentence could refer to either Becky's scooter or Mr. McDowell's car, making the reference unclear.",768
868,social science,Historical figures,us-history,openai/gpt-3.5-turbo,0,3,1706,3,1706,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.667,"{""0"": 0.3333333333333333, ""1"": 0.3333333333333333, ""2"": 0.5, ""3"": 0.6666666666666666}",(D) 1706,583
878,natural science,Classification,biology,openai/gpt-3.5-turbo,0,1,Blue crabs are omnivores. Omnivores are animals that are adapted to eat both plants and animals. Blue crabs have an exoskeleton and two pairs of antennae.,1,Blue crabs are omnivores. Omnivores are animals that are adapted to eat both plants and animals. Blue crabs have an exoskeleton and two pairs of antennae.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.393,"{""0"": 0.24242424242424243, ""1"": 0.39344262295081966}",(B) Blue crabs are the correct choice as they have all the crustacean traits listed above.,666
888,natural science,Traits and heredity,biology,openai/gpt-3.5-turbo,0,1,Trevor's scar was caused by an accident. He cut his arm when he fell off his bicycle.,1,Trevor's scar was caused by an accident. He cut his arm when he fell off his bicycle.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.977,"{""0"": 0.2923076923076923, ""1"": 0.9770114942528736}",(B) Trevor's scar was caused by an accident. He cut his arm when he fell off his bicycle.,673
901,social science,Government,civics,openai/gpt-3.5-turbo,0,3,the jury,3,the jury,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.800,"{""0"": 0.4, ""1"": 0.5714285714285714, ""2"": 0.32, ""3"": 0.8}",(D) the jury,586
905,social science,Basic economic principles,economics,openai/gpt-3.5-turbo,0,0,Mia will give up the chance to wear the costume she is more excited about.,0,Mia will give up the chance to wear the costume she is more excited about.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.974,"{""0"": 0.9736842105263158, ""1"": 0.425}",(A) Mia will give up the chance to wear the costume she is more excited about.,635
908,language science,"Sentences, fragments, and run-ons",grammar,openai/gpt-3.5-turbo,0,1,"Although she left her house early, Cara barely made it to the train station in time.",1,"Although she left her house early, Cara barely made it to the train station in time.",Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.977,"{""0"": 0.23333333333333334, ""1"": 0.9767441860465116}","(B) Although she left her house early, Cara barely made it to the train station in time.",639
909,language science,Formatting,punctuation,openai/gpt-3.5-turbo,0,0,"Love,
Zoe",0,"Love,
Zoe",Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.818,"{""0"": 0.8181818181818182, ""1"": 0.8181818181818182}","(B) love,
Zoe",539
913,language science,Word usage and nuance,writing-strategies,openai/gpt-3.5-turbo,0,0,"As a teacher of American history, Mr. McDowell tries to remain disinterested when discussing controversial issues, giving equal attention and consideration to each major viewpoint.",0,"As a teacher of American history, Mr. McDowell tries to remain disinterested when discussing controversial issues, giving equal attention and consideration to each major viewpoint.",Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.970,"{""0"": 0.9703504043126685, ""1"": 0.44886363636363635}","Option (A) As a teacher of American history, Mr. McDowell tries to remain disinterested when discussing controversial issues, giving equal attention and consideration to each major viewpoint.",714
916,social science,Social studies skills,civics,openai/gpt-3.5-turbo,0,1,Felipe VI is the king of Spain.,1,Felipe VI is the king of Spain.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.939,"{""0"": 0.43373493975903615, ""1"": 0.9393939393939394}",(B) Felipe VI is the king of Spain.,611
923,language science,Literary devices,figurative-language,openai/gpt-3.5-turbo,0,1,Greek mythology,1,Greek mythology,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.882,"{""0"": 0.13333333333333333, ""1"": 0.8823529411764706}",(B) Greek mythology,764
932,natural science,Traits and heredity,biology,openai/gpt-3.5-turbo,0,0,Michelle's parents were born with wavy hair. They passed down this trait to Michelle.,0,Michelle's parents were born with wavy hair. They passed down this trait to Michelle.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.939,"{""0"": 0.9392265193370166, ""1"": 0.41134751773049644}",Option (A) Michelle's parents were born with wavy hair. They passed down this trait to Michelle.,917
936,language science,Literary devices,figurative-language,openai/gpt-3.5-turbo,0,1,euphemism,1,euphemism,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.818,"{""0"": 0.1, ""1"": 0.8181818181818182}",(B) euphemism,559
953,language science,"Sentences, fragments, and run-ons",writing-strategies,openai/gpt-3.5-turbo,0,0,"In the story, a giant hid a bag of gold and jewels.",0,"In the story, a giant hid a bag of gold and jewels.",Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.962,"{""0"": 0.9622641509433962, ""1"": 0.24489795918367346}","(A) In the story, a giant hid a bag of gold and jewels.",570
957,natural science,Units and measurement,units-and-measurement,openai/gpt-3.5-turbo,0,0,15°F,0,15°F,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.667,"{""0"": 0.6666666666666666, ""1"": 0.5}",(A) 15°F,544
962,language science,Literary devices,figurative-language,openai/gpt-3.5-turbo,0,0,history,1,Greek mythology,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.118,"{""0"": 0.04048582995951417, ""1"": 0.11764705882352941}","(B) Greek mythology

The allusion in the sentence is to Casanova, who was an Italian adventurer and author known for his numerous love affairs. The term ""Casanova"" has since become synonymous with a man who is a charming and seductive lover.",946
971,language science,Literary devices,figurative-language,openai/gpt-3.5-turbo,0,1,alliteration,1,alliteration,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.857,"{""0"": 0.2857142857142857, ""1"": 0.8571428571428571}",(B) alliteration,565
973,language science,Developing and supporting arguments,writing-strategies,openai/gpt-3.5-turbo,0,1,guilt by association: a negative association intended to discredit someone or something,0,circular reasoning: an argument that supports a claim with the claim itself,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.280,"{""0"": 0.2803030303030303, ""1"": 0.17037037037037037, ""2"": 0.17184643510054845}","(A) circular reasoning: an argument that supports a claim with the claim itself

In this text, the author is using circular reasoning by assuming that because nuclear weapons are a threat to the world and nuclear power plants rely on fission, therefore nuclear power plants are also a threat to the world. This argument is not logically sound as it does not provide any evidence or reasoning to support the claim that nuclear power plants are inherently dangerous.",1463
982,natural science,Thermal energy,physics,openai/gpt-3.5-turbo,0,0,the hotter basketball,0,the hotter basketball,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.913,"{""0"": 0.9130434782608695, ""1"": 0.782608695652174}",(A) the hotter basketball,566
991,natural science,Genes to traits,biology,openai/gpt-3.5-turbo,0,0,Ernesto's biological father wears contacts in his hazel eyes.,0,Ernesto's biological father wears contacts in his hazel eyes.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.917,"{""0"": 0.9172932330827067, ""1"": 0.4482758620689655, ""2"": 0.5504587155963303}",Option (A) Ernesto's biological father wears contacts in his hazel eyes.,763
1004,language science,Formatting,capitalization,openai/gpt-3.5-turbo,0,0,The Adventures of Chuck and Friends,0,The Adventures of Chuck and Friends,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.946,"{""0"": 0.9459459459459459, ""1"": 0.9459459459459459}",(A) The Adventures of Chuck and Friends,569
1044,language science,Literary devices,figurative-language,openai/gpt-3.5-turbo,0,0,Shakespeare,0,Shakespeare,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.151,"{""0"": 0.1506849315068493, ""1"": 0.07092198581560284}","(A) Shakespeare

Explanation: The phrase ""a rose by any other name"" is a famous quote from William Shakespeare's play ""Romeo and Juliet.""",699
1056,natural science,Chemical reactions,chemistry,openai/gpt-3.5-turbo,0,1,Both are chemical changes.,1,Both are chemical changes.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.120,"{""0"": 0.1050228310502283, ""1"": 0.12009237875288684, ""2"": 0.0967741935483871, ""3"": 0.0967741935483871}","(B) Both are chemical changes. 

Both the browning of a banana slice and the cooking of chicken in an oven involve chemical reactions that change the composition of the substances involved. The browning of a banana slice is due to enzymes breaking down the sugars in the banana, while cooking chicken in an oven involves the denaturation of proteins and other chemical changes that occur when heat is applied.",1108
1079,natural science,Genes to traits,biology,openai/gpt-3.5-turbo,0,2,Cindy's biological mother often wears her straight hair in a ponytail.,0,Cindy's biological parents have red hair. Cindy also has red hair.,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.327,"{""0"": 0.327455919395466, ""1"": 0.14555256064690028, ""2"": 0.26932668329177056}","Option (A) supports the conclusion that Cindy inherited the trait of straight hair. This is because it states that Cindy's biological parents have red hair, and Cindy also has red hair. This suggests a genetic link between parents and offspring, supporting the idea that Cindy inherited her straight hair trait from her biological parents.",1043
1082,language science,Formatting,capitalization,openai/gpt-3.5-turbo,0,0,The Fresno Bee,0,The Fresno Bee,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.875,"{""0"": 0.875, ""1"": 0.875}",(A) The Fresno Bee,552
1083,language science,Rhyming,phonological-awareness,openai/gpt-3.5-turbo,0,0,bib,1,job,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=1.000,"{""0"": 0.3333333333333333, ""1"": 1.0, ""2"": 0.6666666666666666}",Job,474
1088,language science,Developing and supporting arguments,writing-strategies,openai/gpt-3.5-turbo,0,2,hasty generalization: a broad claim based on too few observations,2,hasty generalization: a broad claim based on too few observations,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.970,"{""0"": 0.33766233766233766, ""1"": 0.26666666666666666, ""2"": 0.9696969696969697}",(C) hasty generalization: a broad claim based on too few observations,538
1089,language science,"Sentences, fragments, and run-ons",punctuation,openai/gpt-3.5-turbo,0,1,exclamatory,1,exclamatory,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.846,"{""0"": 0.46153846153846156, ""1"": 0.8461538461538461, ""2"": 0.21428571428571427}",(B) exclamatory,546
